system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,old_f_id,.geo
00000000000000000271,1049184000000,1059634800000,SLK82,700,LTG,936946800000,MON,936082800000,IFR,SLK82_1999_992,1999,Origin:GPS,AC Accurate (to 10m),1129,46001969,0,0,1114671600000,0.3618426315769383,992,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d9,1049184000000,1059634800000,SLK74,150,LTG,936946800000,MON,935132400000,IFR,SLK74_1999_1167,1999,Origin:GPS,AC Accurate (to 10m),1324,46001967,0,0,1114671600000,0.5119892799029798,1167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,1049184000000,1059634800000,SLK54,10800,LTG,931762800000,MON,929689200000,IFR,SLK54_1999_1365,1999,Origin:GPS,AC Accurate (to 10m),1538,46001965,0,0,1114671600000,0.21826156991969828,1365,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003be,1049184000000,1089356400000,SLK80,1000,LTG,936946800000,MON,936082800000,IFR,SLK80_1999_1544,1999,Origin:GPS,AC Accurate (to 10m),1743,46001968,0,0,1114671600000,0.4544359106308071,1544,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013,986112000000,1003302000000,SLK13,50,LTG,966582000000,MON,964940400000,IFR,SLK13_2000_20,2000,Origin:NTS50,RE Reliable (to 100m),27,46000134,0,0,1114671600000,0.1279205956768192,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000014,986112000000,1003302000000,NIP26,120,LTG,967359600000,MON,965026800000,IFR,NIP26_2000_21,2000,Origin:NTS50,RE Reliable (to 100m),28,46000127,0,0,1114671600000,0.40417778636183965,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015,986112000000,1003302000000,NIP19,750,LTG,968310000000,MON,964335600000,IFR,NIP19_2000_22,2000,Origin:NTS50,RE Reliable (to 100m),29,46000124,0,0,1114671600000,0.29950275961504746,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016,986112000000,1003302000000,NIP24,120,LTG,967359600000,MON,964940400000,IFR,NIP24_2000_23,2000,Origin:NTS50,RE Reliable (to 100m),30,46000125,0,0,1114671600000,0.15146456232409541,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000017,986112000000,1003302000000,SLK18,78,LTG,966582000000,MON,965026800000,IFR,SLK18_2000_24,2000,Origin:NTS50,RE Reliable (to 100m),31,46000136,0,0,1114671600000,0.2542219586718736,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018,986112000000,1003302000000,RED12,221,LTG,968914800000,MON,964335600000,IFR,RED12_2000_25,2000,Origin:NTS50,RE Reliable (to 100m),33,46000131,0,0,1114671600000,0.3306023519314885,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000019,986112000000,1003302000000,NIP25,80,LTG,967273200000,MON,965026800000,IFR,NIP25_2000_26,2000,Origin:NTS50,RE Reliable (to 100m),34,46000126,0,0,1114671600000,0.3644794665838438,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001a,986112000000,1003302000000,SLK6,125,LTG,961052400000,MON,959583600000,IFR,SLK6_2000_27,2000,Origin:NTS50,RE Reliable (to 100m),35,46000137,0,0,1114671600000,0.4032494287819755,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000001b,986112000000,1003302000000,SLK16,100,LTG,966582000000,MON,964940400000,IFR,SLK16_2000_28,2000,Origin:NTS50,RE Reliable (to 100m),36,46000135,0,0,1114671600000,0.37356742489735545,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a,986112000000,1003302000000,FOR1,60,UNK,953193600000,MON,952675200000,IFR,FOR1_2000_59,2000,Origin:NTS50,RE Reliable (to 100m),73,46000117,0,0,1114671600000,0.5967832243303193,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b,986112000000,1003302000000,CHA19,75,IDO,974793600000,MON,973065600000,IFR,CHA19_2000_60,2000,Origin:BUFFER,"GE General (to 10,000m)",74,46000112,0,0,1114671600000,0.5233767552249126,60,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000002,1017648000000,1032332400000,NIP52,200,LTG,993020400000,MON,991983600000,IFR,NIP52_2001_3,2001,Origin: NTS50,RE Reliable (to 100m),3,46000278,0,0,1114671600000,0.4811311775229686,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000003,1017648000000,1032332400000,NIP40,225,LTG,993020400000,MON,992070000000,IFR,NIP40_2001_4,2001,Origin: NTS50,RE Reliable (to 100m),4,46000280,0,0,1114671600000,0.39181124645446436,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000024,1017648000000,1032332400000,SLK6,150,LTG,997686000000,MON,995526000000,OFR,SLK6_2001_37,2001,Origin: NTS250,AP Approximate (to 500m),46,46000256,0,0,1114671600000,0.41765317814270614,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000025,1017648000000,1032332400000,SLK5,80,LTG,997686000000,MON,995612400000,OFR,SLK5_2001_38,2001,Origin: BUFFER,"GE General (to 10,000m)",47,46000258,0,0,1114671600000,0.4200382242948341,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000027,1017648000000,1032332400000,NIP54,60,LTG,993020400000,MON,991983600000,IFR,NIP54_2001_40,2001,Origin: NTS50,RE Reliable (to 100m),49,46000265,0,0,1114671600000,0.21372627224346588,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000028,1017648000000,1032332400000,NIP73,2250,LTG,997599600000,MON,995612400000,IFR,NIP73_2001_41,2001,Origin: GPS,AC Accurate (to 10m),50,46000268,0,0,1114671600000,0.23981788569802767,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000029,1017648000000,1032332400000,RED60,65,LTG,997945200000,MON,995612400000,IFR,RED60_2001_42,2001,Origin: NTS50,RE Reliable (to 100m),51,46000269,0,0,1114671600000,0.3951346512391933,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002a,1017648000000,1032332400000,SLK24,100,LTG,994143600000,MON,992070000000,IFR,SLK24_2001_43,2001,Origin: NTS50,RE Reliable (to 100m),52,46000276,0,0,1114671600000,0.3991123935800606,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002b,1017648000000,1032332400000,SLK45,50,LTG,997686000000,MON,995526000000,IFR,SLK45_2001_44,2001,Origin: GPS,AC Accurate (to 10m),53,46000277,0,0,1114671600000,0.38546018231333334,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002c,1017648000000,1032332400000,RED62,90,LTG,997945200000,MON,995439600000,IFR,RED62_2001_45,2001,Origin: NTS50,RE Reliable (to 100m),54,46000279,0,0,1114671600000,0.30788746886577034,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002d,1017648000000,1032332400000,NIP22,300,LTG,993625200000,MON,992070000000,IFR,NIP22_2001_46,2001,Origin: NTS50,RE Reliable (to 100m),56,46000284,0,0,1114671600000,0.3949750862168138,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e,1017648000000,1032332400000,SLK1,40,LTG,997686000000,MON,995526000000,OFR,SLK1_2001_63,2001,Origin: BUFFER,"GE General (to 10,000m)",82,46000257,0,0,1114671600000,0.47591059432729077,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003f,1017648000000,1032332400000,SLK4,60,LTG,997686000000,MON,995612400000,OFR,SLK4_2001_64,2001,Origin: BUFFER,"GE General (to 10,000m)",83,46000259,0,0,1114671600000,0.5105477671369053,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040,1017648000000,1032332400000,RED61,110,LTG,997945200000,MON,995353200000,IFR,RED61_2001_65,2001,Origin: NTS50,RE Reliable (to 100m),84,46000264,0,0,1114671600000,0.265280141803396,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041,1017648000000,1032332400000,NIP55,110,LTG,993020400000,MON,991983600000,IFR,NIP55_2001_66,2001,Origin: NTS50,RE Reliable (to 100m),85,46000266,0,0,1114671600000,0.41673906779889247,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000043,1017648000000,1032332400000,NIP72,382,LTG,997599600000,MON,995612400000,IFR,NIP72_2001_68,2001,Origin: GPS,AC Accurate (to 10m),87,46000262,0,0,1114671600000,0.3534937698281701,68,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045,1017648000000,1032332400000,NIP74,85,LTG,997081200000,MON,995612400000,IFR,NIP74_2001_70,2001,Origin: GPS,AC Accurate (to 10m),89,46000267,0,0,1114671600000,0.32215193958953847,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046,1017648000000,1032332400000,SLK50,430,LTG,997686000000,MON,995612400000,IFR,SLK50_2001_71,2001,Origin: NTS50,RE Reliable (to 100m),91,46000271,0,0,1114671600000,0.5109449945824368,71,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000e,1049184000000,1059548400000,RED1,3100,LTG,1031641200000,MON,1026802800000,OFR,RED1_2002_15,2002,Origin:UTM80,AP Approximate (to 500m),20,46002052,0,0,1114671600000,0.3852014680562718,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f,1049184000000,1059548400000,SLK1,2600,LTG,1061449200000,MON,1024988400000,OFR,SLK1_2002_16,2002,Origin:NTS50,RE Reliable (to 100m),21,46002053,0,0,1114671600000,0.3152658589427881,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000011,1049184000000,1059548400000,SLK8,150,LTG,1029308400000,MON,1026716400000,OFR,SLK8_2002_18,2002,Origin:NTS50,RE Reliable (to 100m),23,46002060,0,0,1114671600000,0.39890143055228516,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000032,1049184000000,1059548400000,SLK2,90,LTG,1026457200000,MON,1025161200000,OFR,SLK2_2002_51,2002,Origin:NTS50,RE Reliable (to 100m),63,46002054,0,0,1114671600000,0.265900287142304,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000033,1049184000000,1059548400000,SLK3,100,LTG,1026457200000,MON,1025161200000,OFR,SLK3_2002_52,2002,Origin:NTS50,RE Reliable (to 100m),64,46002055,0,0,1114671600000,0.30664596842829345,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034,1049184000000,1059548400000,COC12,40,LTG,1031468400000,MON,1026111600000,OFR,COC12_2002_53,2002,Origin:NTS250,AP Approximate (to 500m),65,46002050,0,0,1114671600000,0.2957560084060108,53,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049,1049184000000,1059548400000,COC19,62,LTG,1030777200000,MON,1026370800000,IFR,COC19_2002_74,2002,Origin:NTS250,AP Approximate (to 500m),96,46001981,0,0,1114671600000,0.5089441205453923,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000052,1049184000000,1059548400000,NIP83,350,LTG,1031036400000,MON,1026630000000,IFR,NIP83_2002_88,2002,Origin:NTS50,RE Reliable (to 100m),114,46002009,0,0,1114671600000,0.3892756539852228,88,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000053,1049184000000,1059548400000,SLK31,6000,LTG,1029308400000,MON,1025852400000,IFR,SLK31_2002_89,2002,Origin:NTS250,AP Approximate (to 500m),115,46002040,0,0,1114671600000,0.3592155183659806,89,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000054,1049184000000,1059548400000,RED39,8914,LTG,1031641200000,MON,1026457200000,IFR,RED39_2002_90,2002,Origin:GPS,AC Accurate (to 10m),116,46002019,0,0,1114671600000,0.29384108202258497,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000055,1049184000000,1059548400000,RED40,532,LTG,1028703600000,MON,1026630000000,IFR,RED40_2002_91,2002,Origin:NTS50,RE Reliable (to 100m),117,46002020,0,0,1114671600000,0.22319968587671538,91,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000058,1049184000000,1059548400000,NIP51,26000,LTG,1031036400000,MON,1025938800000,IFR,NIP51_2002_94,2002,Origin:NTS250,AP Approximate (to 500m),124,46002001,0,0,1114671600000,0.32746341786780064,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005b,1049184000000,1059548400000,NIP38,600,LTG,1029394800000,MON,1025506800000,IFR,NIP38_2002_97,2002,Origin:NTS50,RE Reliable (to 100m),127,46001998,0,0,1114671600000,0.5024532165527886,97,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d,1049184000000,1059548400000,NIP2,450,MIS,1032332400000,MON,1032332400000,PB,NIP2_2002_99,2002,Origin:PLAN,AP Approximate (to 500m),130,46002063,0,0,1114671600000,0.4284723202964895,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005f,1049184000000,1059548400000,NIP1,1000,MIS,1030777200000,MON,1030431600000,PB,NIP1_2002_101,2002,Origin:PLAN,AP Approximate (to 500m),132,46002062,0,0,1114671600000,0.23948252470971604,101,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000063,1049184000000,1059548400000,BAN1,135,MIS,1028876400000,MON,1028876400000,PB,BAN1_2002_105,2002,Origin:GPS,AC Accurate (to 10m),136,46002061,0,0,1114671600000,0.5204656583585043,105,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a,1049184000000,1059548400000,RED57,10500,LTG,1031641200000,MON,1026630000000,IFR,RED57_2002_163,2002,Origin:NTS250,AP Approximate (to 500m),206,46002026,0,0,1114671600000,0.3324039565539386,163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b,1049184000000,1059548400000,NIP55,600,LTG,1029394800000,MON,1026111600000,IFR,NIP55_2002_164,2002,Origin:NTS50,RE Reliable (to 100m),207,46002003,0,0,1114671600000,0.42378108698444544,164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c,1049184000000,1059548400000,RED65,695,LTG,1028185200000,MON,1026630000000,IFR,RED65_2002_165,2002,Origin:NTS50,RE Reliable (to 100m),208,46002031,0,0,1114671600000,0.33126723143697123,165,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d,1049184000000,1059548400000,SLK70,175,LTG,1029308400000,MON,1026889200000,IFR,SLK70_2002_166,2002,Origin:NTS50,RE Reliable (to 100m),209,46002046,0,0,1114671600000,0.34348705526465473,166,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,1049184000000,1059548400000,RED56,312,LTG,1027062000000,MON,1026457200000,IFR,RED56_2002_167,2002,Origin:NTS50,RE Reliable (to 100m),210,46002025,0,0,1114671600000,0.29997293046013396,167,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,1049184000000,1059548400000,RED23,4536,LTG,1028703600000,MON,1026543600000,IFR,RED23_2002_168,2002,Origin:GPS,AC Accurate (to 10m),212,46002013,0,0,1114671600000,0.39049880249815483,168,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,1049184000000,1059548400000,RED41,100,LTG,1027753200000,MON,1026630000000,IFR,RED41_2002_169,2002,Origin:NTS50,RE Reliable (to 100m),214,46002021,0,0,1114671600000,0.4646000392591955,169,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091,1049184000000,1059548400000,RED21,3923,LTG,1028185200000,MON,1026543600000,IFR,RED21_2002_170,2002,Origin:GPS,AC Accurate (to 10m),215,46002012,0,0,1114671600000,0.30046232868252304,170,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092,1049184000000,1059548400000,RED63,162,LTG,1028185200000,MON,1026802800000,IFR,RED63_2002_171,2002,Origin:NTS50,RE Reliable (to 100m),216,46002030,0,0,1114671600000,0.3484571121440828,171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093,1049184000000,1059548400000,SLK19,150,LTG,1027666800000,MON,1025766000000,IFR,SLK19_2002_172,2002,Origin:NTS50,RE Reliable (to 100m),217,46002036,0,0,1114671600000,0.3963762931191011,172,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095,1049184000000,1059548400000,NIP56,2350,LTG,1029394800000,MON,1026198000000,IFR,NIP56_2002_174,2002,Origin:NTS50,RE Reliable (to 100m),219,46002004,0,0,1114671600000,0.4956753942285511,174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097,1049184000000,1059548400000,NIP101,125,LTG,1029394800000,MON,1026975600000,IFR,NIP101_2002_176,2002,Origin:NTS50,RE Reliable (to 100m),221,46001995,0,0,1114671600000,0.43961270510150924,176,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098,1049184000000,1059548400000,SLK21,335,LTG,1027321200000,MON,1025247600000,IFR,SLK21_2002_177,2002,Origin:NTS50,RE Reliable (to 100m),222,46002037,0,0,1114671600000,0.32861362475568384,177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b,1049184000000,1059548400000,NIP48,200,LTG,1029394800000,MON,1025852400000,IFR,NIP48_2002_180,2002,Origin:NTS50,RE Reliable (to 100m),225,46002000,0,0,1114671600000,0.4496835183584232,180,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c,1049184000000,1059548400000,RED66,1229,LTG,1031641200000,MON,1026716400000,IFR,RED66_2002_181,2002,Origin:GPS,AC Accurate (to 10m),226,46002032,0,0,1114671600000,0.3633110337347758,181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d,1049184000000,1059548400000,NIP47,150,LTG,1029394800000,MON,1025766000000,IFR,NIP47_2002_182,2002,Origin:NTS50,RE Reliable (to 100m),227,46001999,0,0,1114671600000,0.4746739746817117,182,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0,1049184000000,1059548400000,RED5,14654,LTG,1028703600000,MON,1024902000000,IFR,RED5_2002_185,2002,Origin:GPS,AC Accurate (to 10m),230,46002023,0,0,1114671600000,0.3014496585897471,185,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1,1049184000000,1059548400000,RED38,70,LTG,1026802800000,MON,1026630000000,IFR,RED38_2002_186,2002,Origin:NTS50,RE Reliable (to 100m),231,46002018,0,0,1114671600000,0.06413584600245739,186,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,1049184000000,1059548400000,RED37,70,LTG,1026802800000,MON,1026543600000,IFR,RED37_2002_187,2002,Origin:NTS250,AP Approximate (to 500m),232,46002017,0,0,1114671600000,0.4258982328197403,187,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3,1049184000000,1059548400000,NIP32,2600,LTG,1031036400000,MON,1025506800000,IFR,NIP32_2002_188,2002,Origin:NTS250,AP Approximate (to 500m),234,46001997,0,0,1114671600000,0.319207751788915,188,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4,1049184000000,1059548400000,NIP79,300,LTG,1029394800000,MON,1026543600000,IFR,NIP79_2002_189,2002,Origin:NTS50,RE Reliable (to 100m),235,46002007,0,0,1114671600000,0.4831514430625689,189,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5,1049184000000,1059548400000,RED34,3070,LTG,1028703600000,MON,1026543600000,IFR,RED34_2002_190,2002,Origin:NTS50,RE Reliable (to 100m),236,46002016,0,0,1114671600000,0.4175911471992778,190,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,1049184000000,1059548400000,RED27,4536,LTG,1028703600000,MON,1026543600000,IFR,RED27_2002_191,2002,Origin:GPS,AC Accurate (to 10m),237,46002014,0,0,1114671600000,0.37556174177012425,191,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000364,1086678000000,1086678000000,NIP92,315,LTG,1064214000000,MON,1061017200000,IFR,NIP92_2003_1402,2003,,Within 100 metres,1583,54033403,0,0,1114671600000,0.5783052033698792,1402,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000365,1086678000000,1086850800000,SLK51,9500,LTG,1057993200000,MON,1055919600000,IFR,SLK51_2003_1403,2003,,Within 100 metres,1584,54033408,0,0,1114671600000,0.33204066259678433,1403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000367,1086678000000,1086678000000,NIP68,70,LTG,1064214000000,MON,1058252400000,IFR,NIP68_2003_1407,2003,,Within 100 metres,1588,54033400,0,0,1114671600000,0.38807835629713144,1407,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036b,1086678000000,1086850800000,SLK55,16000,LTG,1057993200000,MON,1055919600000,IFR,SLK55_2003_1417,2003,,Within 100 metres,1599,54033410,0,0,1114671600000,0.4149336262233652,1417,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000036d,1086850800000,1087282800000,RED54,34311,LTG,1061017200000,MON,1055660400000,IFR,RED54_2003_1419,2003,,Within 10 metres,1601,54035623,0,0,1114671600000,0.15614292329379253,1419,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000370,1086678000000,1086678000000,RED90,60,LTG,1064905200000,MON,1061017200000,IFR,RED90_2003_1422,2003,,Within 100 metres,1604,54033387,0,0,1114671600000,0.301896082749347,1422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,1086850800000,1087282800000,RED68,92,LTG,1057906800000,MON,1056265200000,IFR,RED68_2003_1428,2003,,Within 10 metres,1615,54035718,0,0,1114671600000,0.30469975424027684,1428,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000375,1086678000000,1086850800000,SLK70,3400,LTG,1057215600000,MON,1056438000000,IFR,SLK70_2003_1431,2003,,Within 100 metres,1618,54033391,0,0,1114671600000,0.28946496021729207,1431,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000379,1086678000000,1086850800000,NIP81,550,LTG,1064214000000,MON,1060326000000,IFR,NIP81_2003_1437,2003,,Within 100 metres,1624,54033405,0,0,1114671600000,0.25671430715636684,1437,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037a,1086678000000,1086678000000,RED91,650,LTG,1064905200000,MON,1061017200000,IFR,RED91_2003_1438,2003,,Within 100 metres,1625,54033390,0,0,1114671600000,0.2857437925470796,1438,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000385,1086073200000,1086073200000,SLK1,1000,LTG,1057993200000,MON,1055833200000,OFR,SLK1_2003_1453,2003,,Within 100 metres,1640,54029075,0,0,1114671600000,0.47517600017650413,1453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000391,1086678000000,1086678000000,RED62,27091,LTG,1057906800000,MON,1055919600000,IFR,RED62_2003_1478,2003,,Within 100 metres,1668,54033268,0,0,1114671600000,0.3493529009849759,1478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000393,1086678000000,1086678000000,SLK101,80,LTG,1062226800000,MON,1061362800000,IFR,SLK101_2003_1480,2003,,Within 100 metres,1670,54033397,0,0,1114671600000,0.45815339277913486,1480,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000395,1086678000000,1086678000000,NIP72,50,LTG,1064214000000,MON,1058338800000,IFR,NIP72_2003_1483,2003,,Within 100 metres,1673,54033401,0,0,1114671600000,0.4451696765003907,1483,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,1086678000000,1086678000000,SLK94,300,LTG,1062226800000,MON,1060585200000,IFR,SLK94_2003_1494,2003,,Within 100 metres,1684,54033386,0,0,1114671600000,0.34873615849838435,1494,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039c,1086678000000,1086678000000,RED82,650,LTG,1061017200000,MON,1058598000000,IFR,RED82_2003_1498,2003,,Within 100 metres,1688,54033402,0,0,1114671600000,0.18385081736196265,1498,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000039d,1086678000000,1086678000000,NIP95,150,LTG,1064214000000,MON,1061017200000,IFR,NIP95_2003_1500,2003,,Within 100 metres,1690,54033399,0,0,1114671600000,0.3827640732830676,1500,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bd,1086678000000,1086678000000,SLK71,500,LTG,1062226800000,MON,1057042800000,IFR,SLK71_2003_1538,2003,,Within 100 metres,1737,54033385,0,0,1114671600000,0.4040505301263945,1538,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bf,1086678000000,1086850800000,RED93,900,LTG,1064905200000,MON,1061103600000,IFR,RED93_2003_1545,2003,,Within 100 metres,1744,54033392,0,0,1114671600000,0.3319036494443193,1545,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c0,1086678000000,1086850800000,SLK80,900,LTG,1060671600000,MON,1057820400000,IFR,SLK80_2003_1547,2003,,Within 100 metres,1746,54033415,0,0,1114671600000,0.4042976685226413,1547,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c1,1086678000000,1086678000000,NIP59,700,LTG,1061103600000,MON,1056178800000,IFR,NIP59_2003_1555,2003,,Within 100 metres,1754,54033271,0,0,1114671600000,0.3367481981227264,1555,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003c2,1086678000000,1086678000000,NIP79,150,LTG,1064214000000,MON,1058943600000,IFR,NIP79_2003_1558,2003,,Within 100 metres,1757,54033269,0,0,1114671600000,0.4419463212398822,1558,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b7,1110182400000,1113289200000,SUD1,120,MIS,1082012400000,MON,1081839600000,PB,SUD1_2004_1532,2004,,Within 10 metres,1728,66520048,0,0,1115967600000,0.6004208712998848,1532,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003b8,1144393200000,1144393200000,COC37,2000,LTG,1129532400000,MON,1121151600000,IFR,COC37_2005_1533,2005,,Within 500 metres,1731,67227646,0,0,1144825200000,0.19859007667533968,1533,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,1149577200000,1149577200000,SLK25,111,LTG,1122447600000,MON,1121065200000,IFR,SLK25_2005_1535,2005,,Within 10 metres,1734,67340370,0,0,1152687600000,0.3379446396338837,1535,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003bb,1149577200000,1149577200000,NIP104,65,LTG,1124521200000,MON,1123484400000,IFR,NIP104_2005_1536,2005,,Within 10 metres,1735,67340371,0,0,1152687600000,0.36658540158742325,1536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cd,1175497200000,1175497200000,NIP409,841,LTG,1162454400000,MON,1158044400000,IFR,NIP409_2006_1570,2006,,Within 10 metres,1785,67527702,0,0,1176188400000,0.204879369268792,1570,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ce,1175497200000,1175497200000,NIP238,163,LTG,1161068400000,MON,1157612400000,IFR,NIP238_2006_1571,2006,,Within 10 metres,1786,67527703,0,0,1176188400000,0.3861786071421177,1571,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d4,1175497200000,1175497200000,RED175,493,LTG,1158044400000,MON,1157094000000,IFR,RED175_2006_1577,2006,,Within 10 metres,1792,67527647,0,0,1176188400000,0.040891685005620224,1577,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d5,1175497200000,1175497200000,RED31,537,LTG,1160031600000,MON,1151996400000,IFR,RED31_2006_1578,2006,,Within 10 metres,1793,67527648,0,0,1176188400000,0.35505230123065984,1578,"{""type"":""MultiPoint"",""coordinates"":[]}"
