system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr1,old_f_id,.geo
000000000000000002da,1049184000000,1059634800000,RED221,3165,LTG,585039600000,NR,582793200000,IFR,RED221_1988_1170,1988,Origin:NR,AP Approximate (to 500m),1327,46001183,0,0,1114671600000,0.21501714826809246,1170,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f6,1049184000000,1059634800000,FOR4,200,RES,893660400000,NR,576918000000,IFR,FOR4_1988_1218,1988,Origin:NR,AP Approximate (to 500m),1380,46001159,0,0,1114671600000,0.6590234551854857,1218,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f7,1049184000000,1059634800000,RED32,2200,LTG,585298800000,NR,580892400000,IFR,RED32_1988_1220,1988,Origin:NR,AP Approximate (to 500m),1382,46001196,0,0,1114671600000,0.3185782479544358,1220,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,1049184000000,1059634800000,SUD62,4600,LTG,587026800000,NR,582706800000,IFR,SUD62_1988_1247,1988,Origin:NR,AP Approximate (to 500m),1411,46001230,0,0,1114671600000,0.39894957539494585,1247,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030d,1049184000000,1059634800000,SIO122,538,LTG,588150000000,NR,584521200000,IFR,SIO122_1988_1264,1988,Origin:NR,AP Approximate (to 500m),1430,46001217,0,0,1114671600000,0.39683069411597643,1264,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000311,1049184000000,1059634800000,RED120,3120,LTG,585385200000,NR,581670000000,IFR,RED120_1988_1272,1988,Origin:NR,AP Approximate (to 500m),1438,46001177,0,0,1114671600000,0.20856281404547483,1272,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000031d,1049184000000,1059634800000,SIO208,640,LTG,589618800000,NR,587631600000,IFR,SIO208_1988_1287,1988,Origin:NR,AP Approximate (to 500m),1453,46001225,0,0,1114671600000,0.33119098205862746,1287,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000326,1049184000000,1059634800000,SIO66,308,LTG,583311600000,NR,581756400000,IFR,SIO66_1988_1302,1988,Origin:NR,AP Approximate (to 500m),1472,46001227,0,0,1114671600000,0.026112156834185662,1302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000354,1049184000000,1059634800000,GOG13,1002,LTG,584694000000,NR,582274800000,IFR,GOG13_1988_1375,1988,Origin:NR,AP Approximate (to 500m),1549,46001165,0,0,1114671600000,0.5378977556005914,1375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000357,1049184000000,1059634800000,GER27,300,LTG,586940400000,NR,584089200000,IFR,GER27_1988_1382,1988,Origin:NR,AP Approximate (to 500m),1557,46001162,0,0,1114671600000,0.3544955779303407,1382,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000359,1049184000000,1059634800000,RED231,271,LTG,584866800000,NR,582793200000,IFR,RED231_1988_1384,1988,Origin:NR,AP Approximate (to 500m),1559,46001185,0,0,1114671600000,0.2462844515102582,1384,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035c,1049184000000,1059634800000,SIO159,1000,LTG,589014000000,NR,587286000000,IFR,SIO159_1988_1389,1988,Origin:NR,AP Approximate (to 500m),1565,46001221,0,0,1114671600000,0.39630304949545114,1389,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000361,1049184000000,1059634800000,SIO127,350,LTG,587113200000,NR,584521200000,IFR,SIO127_1988_1397,1988,Origin:NR,AP Approximate (to 500m),1574,46001219,0,0,1114671600000,0.30855246416492266,1397,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000372,1049184000000,1059634800000,RED219,704,LTG,585039600000,NR,582793200000,IFR,RED219_1988_1425,1988,Origin:NR,AP Approximate (to 500m),1607,46001182,0,0,1114671600000,0.2294688037876496,1425,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000381,1049184000000,1059634800000,GER41,230,LTG,590137200000,NR,587199600000,IFR,GER41_1988_1448,1988,Origin:NR,AP Approximate (to 500m),1635,46001164,0,0,1114671600000,0.3578855230381867,1448,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000065,1049184000000,1059634800000,GER93,500,LTG,617353200000,MON,616921200000,IFR,GER93_1989_110,1989,Origin:NR,AP Approximate (to 500m),143,46001274,0,0,1114671600000,0.18305975077813033,110,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000066,1049184000000,1059634800000,SIO22,380,LTG,612601200000,MON,611305200000,IFR,SIO22_1989_111,1989,Origin:NR,AP Approximate (to 500m),144,46001349,0,0,1114671600000,0.3536857861434747,111,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068,1049184000000,1059634800000,SIO135,850,LTG,617958000000,MON,616834800000,IFR,SIO135_1989_115,1989,Origin:NR,AP Approximate (to 500m),150,46001336,0,0,1114671600000,0.38294727343837043,115,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075,1049184000000,1059634800000,SIO19,330,LTG,612514800000,MON,611305200000,IFR,SIO19_1989_130,1989,Origin:NR,AP Approximate (to 500m),168,46001348,0,0,1114671600000,0.3450409946548092,130,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,1049184000000,1059634800000,RED30,508,LTG,619426800000,MON,615538800000,IFR,RED30_1989_199,1989,Origin:NR,AP Approximate (to 500m),249,46001295,0,0,1114671600000,0.3108546596225393,199,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,1049184000000,1059634800000,RED112,620,LTG,620290800000,MON,617612400000,IFR,RED112_1989_201,1989,Origin:NR,AP Approximate (to 500m),251,46001290,0,0,1114671600000,0.35826218962586875,201,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af,1049184000000,1059634800000,SIO71,1860,LTG,615884400000,MON,614242800000,IFR,SIO71_1989_205,1989,Origin:NR,AP Approximate (to 500m),257,46001356,0,0,1114671600000,0.215274495778844,205,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5,1049184000000,1059634800000,SIO16,545,LTG,612514800000,MON,611305200000,IFR,SIO16_1989_224,1989,Origin:NR,AP Approximate (to 500m),281,46001342,0,0,1114671600000,0.38776415629786204,224,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2,1049184000000,1059634800000,SIO67,300,LTG,615193200000,MON,614242800000,IFR,SIO67_1989_244,1989,Origin:NR,AP Approximate (to 500m),301,46001354,0,0,1114671600000,0.044963123908133444,244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7,1049184000000,1059634800000,GER96,800,LTG,619858800000,MON,617094000000,IFR,GER96_1989_253,1989,Origin:NR,AP Approximate (to 500m),310,46001276,0,0,1114671600000,0.37711887407702943,253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d0,1049184000000,1059634800000,SIO164,250,LTG,619426800000,MON,617612400000,IFR,SIO164_1989_269,1989,Origin:NR,AP Approximate (to 500m),330,46001344,0,0,1114671600000,0.22354253631734283,269,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000107,1049184000000,1059634800000,RED72,682,LTG,622882800000,MON,616402800000,IFR,RED72_1989_356,1989,Origin:NR,AP Approximate (to 500m),427,46001318,0,0,1114671600000,0.4059148618641396,356,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000130,1049184000000,1059634800000,RED74,2000,LTG,619426800000,MON,616662000000,IFR,RED74_1989_442,1989,Origin:NR,AP Approximate (to 500m),520,46001319,0,0,1114671600000,0.31130264991223056,442,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000013a,1049184000000,1059634800000,RED70,1640,LTG,618649200000,MON,616921200000,IFR,RED70_1989_459,1989,Origin:NR,AP Approximate (to 500m),538,46001317,0,0,1114671600000,0.30930840887899275,459,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c,1049184000000,1059634800000,GER129,250,LTG,619858800000,MON,617439600000,IFR,GER129_1989_489,1989,Origin:NR,AP Approximate (to 500m),574,46001242,0,0,1114671600000,0.4042307199252284,489,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e,1049184000000,1059634800000,RED41,18375,LTG,620895600000,MON,616057200000,IFR,RED41_1989_491,1989,Origin:NR,AP Approximate (to 500m),576,46001303,0,0,1114671600000,0.28438145675213333,491,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c,1049184000000,1059634800000,RED54,310,LTG,618649200000,MON,616662000000,IFR,RED54_1989_509,1989,Origin:NR,AP Approximate (to 500m),597,46001310,0,0,1114671600000,0.4841073840751128,509,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e,1049184000000,1059634800000,GER30,200,LTG,614502000000,MON,614415600000,IFR,GER30_1989_511,1989,Origin:NR,AP Approximate (to 500m),599,46001248,0,0,1114671600000,0.20668856833091528,511,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162,1049184000000,1059634800000,SIO4,700,LTG,612514800000,MON,611305200000,IFR,SIO4_1989_515,1989,Origin:NR,AP Approximate (to 500m),606,46001352,0,0,1114671600000,0.2906185336909648,515,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,1049184000000,1059634800000,RED68,214,LTG,618649200000,MON,616575600000,IFR,RED68_1989_585,1989,Origin:NR,AP Approximate (to 500m),683,46001315,0,0,1114671600000,0.24615271580113568,585,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187,1049184000000,1059634800000,SIO33,4000,LTG,615193200000,MON,614156400000,IFR,SIO33_1989_592,1989,Origin:NR,AP Approximate (to 500m),690,46001351,0,0,1114671600000,0.2064868090390395,592,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000019f,1049184000000,1059634800000,RED28,1245,LTG,617266800000,MON,615538800000,IFR,RED28_1989_630,1989,Origin:NR,AP Approximate (to 500m),730,46001293,0,0,1114671600000,0.21775434717538222,630,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b9,1049184000000,1059634800000,RED46,1861,LTG,618649200000,MON,615970800000,IFR,RED46_1989_672,1989,Origin:NR,AP Approximate (to 500m),774,46001306,0,0,1114671600000,0.39925834743214855,672,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001be,1049184000000,1059634800000,RED2,200,LTG,622882800000,MON,615798000000,OFR,RED2_1989_681,1989,Origin:NR,AP Approximate (to 500m),789,46001364,0,0,1114671600000,-0.00412416051910681,681,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001d0,1049184000000,1059634800000,RED76,667,LTG,617180400000,MON,616921200000,IFR,RED76_1989_711,1989,Origin:NR,AP Approximate (to 500m),820,46001321,0,0,1114671600000,0.17266549420366537,711,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001df,1049184000000,1059634800000,RED33,18000,LTG,617266800000,MON,615625200000,IFR,RED33_1989_733,1989,Origin:NR,AP Approximate (to 500m),844,46001298,0,0,1114671600000,0.18678244786832995,733,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f3,1049184000000,1059634800000,RED27,28093,LTG,620895600000,MON,615452400000,IFR,RED27_1989_762,1989,Origin:NR,AP Approximate (to 500m),879,46001292,0,0,1114671600000,0.24177756626656052,762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001f8,1049184000000,1059634800000,SIO103,1600,LTG,617353200000,MON,616575600000,IFR,SIO103_1989_769,1989,Origin:NR,AP Approximate (to 500m),886,46001324,0,0,1114671600000,0.1914925005491658,769,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000212,1049184000000,1059634800000,RED35,24720,LTG,620895600000,MON,615798000000,IFR,RED35_1989_820,1989,Origin:NR,AP Approximate (to 500m),946,46001300,0,0,1114671600000,0.3369100223404298,820,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000217,1049184000000,1059634800000,RED29,6864,LTG,617266800000,MON,615538800000,IFR,RED29_1989_827,1989,Origin:NR,AP Approximate (to 500m),953,46001294,0,0,1114671600000,0.11131847616764415,827,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000220,1049184000000,1059634800000,RED64,10635,LTG,619340400000,MON,616662000000,IFR,RED64_1989_838,1989,Origin:NR,AP Approximate (to 500m),965,46001314,0,0,1114671600000,0.2074911980916859,838,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022a,1049184000000,1059634800000,SIO12,600,LTG,612514800000,MON,611305200000,IFR,SIO12_1989_858,1989,Origin:NR,AP Approximate (to 500m),985,46001331,0,0,1114671600000,0.3257638606217201,858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000233,1049184000000,1059634800000,GER123,550,LTG,619858800000,MON,617439600000,IFR,GER123_1989_875,1989,Origin:NR,AP Approximate (to 500m),1002,46001240,0,0,1114671600000,0.3386672070810874,875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000248,1049184000000,1059634800000,RED42,8121,LTG,621414000000,MON,616057200000,IFR,RED42_1989_927,1989,Origin:NR,AP Approximate (to 500m),1060,46001304,0,0,1114671600000,0.3863359747032582,927,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,1049184000000,1059634800000,SIO16,17000,LTG,622364400000,MON,616230000000,OFR,SIO16_1989_930,1989,Origin:NR,AP Approximate (to 500m),1063,46001367,0,0,1114671600000,0.3809009112717714,930,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000259,1049184000000,1059634800000,RED1,250,LTG,622882800000,MON,615798000000,OFR,RED1_1989_955,1989,Origin:NR,AP Approximate (to 500m),1090,46001363,0,0,1114671600000,0.2158777811476083,955,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000026b,1049184000000,1059634800000,RED39,13500,LTG,620290800000,MON,615884400000,IFR,RED39_1989_986,1989,Origin:NR,AP Approximate (to 500m),1123,46001301,0,0,1114671600000,0.35760722122887345,986,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000298,1049184000000,1059634800000,SIO162,500,LTG,622364400000,MON,617698800000,IFR,SIO162_1989_1054,1989,Origin:NR,AP Approximate (to 500m),1199,46001343,0,0,1114671600000,0.35104228119251196,1054,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002aa,1049184000000,1059634800000,RED51,417,LTG,618649200000,MON,616489200000,IFR,RED51_1989_1088,1989,Origin:NR,AP Approximate (to 500m),1237,46001307,0,0,1114671600000,0.21748455591770233,1088,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bb,1049184000000,1059634800000,SIO64,430,LTG,618130800000,MON,614156400000,IFR,SIO64_1989_1120,1989,Origin:NR,AP Approximate (to 500m),1271,46001353,0,0,1114671600000,0.31300317759559576,1120,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002c1,1049184000000,1059634800000,SIO30,21000,LTG,616230000000,MON,614156400000,IFR,SIO30_1989_1127,1989,Origin:NR,AP Approximate (to 500m),1279,46001350,0,0,1114671600000,0.3793241695664246,1127,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e5,1049184000000,1059634800000,RED75,1127,LTG,618649200000,MON,616921200000,IFR,RED75_1989_1191,1989,Origin:NR,AP Approximate (to 500m),1349,46001320,0,0,1114671600000,0.3727771106556258,1191,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e7,1049184000000,1059634800000,RED53,825,LTG,620290800000,MON,616748400000,IFR,RED53_1989_1195,1989,Origin:NR,AP Approximate (to 500m),1355,46001309,0,0,1114671600000,0.47307684538490746,1195,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f0,1049184000000,1059634800000,GER85,560,LTG,619858800000,MON,617007600000,IFR,GER85_1989_1209,1989,Origin:NR,AP Approximate (to 500m),1370,46001273,0,0,1114671600000,0.3668547374257048,1209,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fd,1049184000000,1059634800000,RED63,627,LTG,617353200000,MON,616834800000,IFR,RED63_1989_1231,1989,Origin:NR,AP Approximate (to 500m),1395,46001313,0,0,1114671600000,0.10459085145751693,1231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,1049184000000,1059634800000,SIO104,262,LTG,616921200000,MON,616489200000,IFR,SIO104_1989_1252,1989,Origin:NR,AP Approximate (to 500m),1416,46001325,0,0,1114671600000,0.23281241100148337,1252,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000030a,1049184000000,1059634800000,RED34,470,LTG,617526000000,MON,615970800000,IFR,RED34_1989_1259,1989,Origin:NR,AP Approximate (to 500m),1423,46001299,0,0,1114671600000,0.2759310865831843,1259,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032f,1049184000000,1059634800000,RED111,2148,LTG,619426800000,MON,617266800000,IFR,RED111_1989_1312,1989,Origin:BUFFER,"GE General (to 10,000m)",1482,46001289,0,0,1114671600000,0.3393892366678225,1312,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000334,1049184000000,1059634800000,GER128,200,LTG,619858800000,MON,617439600000,IFR,GER128_1989_1320,1989,Origin:NR,AP Approximate (to 500m),1491,46001241,0,0,1114671600000,0.4276483732165607,1320,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f,1049184000000,1059634800000,SIO133,3000,LTG,617612400000,MON,616921200000,IFR,SIO133_1989_1335,1989,Origin:NR,AP Approximate (to 500m),1507,46001334,0,0,1114671600000,0.3162026157410393,1335,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000035f,1049184000000,1059634800000,RED43,1800,LTG,618649200000,MON,616057200000,IFR,RED43_1989_1393,1989,Origin:NR,AP Approximate (to 500m),1569,46001305,0,0,1114671600000,0.386455490177129,1393,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a,1049184000000,1059634800000,GER85,366,LTG,653468400000,MON,650790000000,IFR,GER85_1990_135,1990,Origin:NR,AP Approximate (to 500m),174,46001393,0,0,1114671600000,0.2518872457707122,135,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c9,1049184000000,1059634800000,SIO49,13000,LTG,653900400000,MON,649494000000,IFR,SIO49_1990_255,1990,Origin:NR,AP Approximate (to 500m),312,46001414,0,0,1114671600000,0.4015428791774353,255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a0,1049184000000,1059634800000,GER57,760,LTG,652258800000,MON,649580400000,IFR,GER57_1990_631,1990,Origin:NR,AP Approximate (to 500m),731,46001389,0,0,1114671600000,0.3788803383561009,631,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001a1,1049184000000,1059634800000,RED21,875,LTG,651654000000,MON,648716400000,IFR,RED21_1990_632,1990,Origin:NR,AP Approximate (to 500m),732,46001407,0,0,1114671600000,0.2581655049138389,632,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001aa,1049184000000,1059634800000,RED13,540,LTG,655542000000,MON,646297200000,IFR,RED13_1990_645,1990,Origin:NR,AP Approximate (to 500m),745,46001402,0,0,1114671600000,0.33140623602563785,645,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,1049184000000,1059634800000,GER20,435,LTG,653468400000,MON,647334000000,IFR,GER20_1990_740,1990,Origin:NR,AP Approximate (to 500m),852,46001374,0,0,1114671600000,0.42948005828971003,740,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,1049184000000,1059634800000,SIO86,3030,LTG,653900400000,MON,650098800000,IFR,SIO86_1990_750,1990,Origin:NR,AP Approximate (to 500m),865,46001417,0,0,1114671600000,0.31068995213286976,750,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000204,1049184000000,1059634800000,GER60,250,LTG,650876400000,MON,649148400000,IFR,GER60_1990_792,1990,Origin:NR,AP Approximate (to 500m),913,46001390,0,0,1114671600000,0.3036801656837335,792,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000207,1049184000000,1059634800000,RED16,640,LTG,655542000000,MON,648025200000,IFR,RED16_1990_796,1990,Origin:NR,AP Approximate (to 500m),919,46001405,0,0,1114671600000,0.4372871756956364,796,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000022f,1049184000000,1059634800000,RED15,332,LTG,651049200000,MON,647420400000,IFR,RED15_1990_867,1990,Origin:NR,AP Approximate (to 500m),994,46001404,0,0,1114671600000,0.2599307372034595,867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000234,1049184000000,1059634800000,RED5,221,LTG,646038000000,MON,644223600000,IFR,RED5_1990_876,1990,Origin:NR,AP Approximate (to 500m),1003,46001410,0,0,1114671600000,0.4070559803591656,876,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024f,1049184000000,1059634800000,GER40,540,LTG,652258800000,MON,647766000000,IFR,GER40_1990_938,1990,Origin:NR,AP Approximate (to 500m),1071,46001383,0,0,1114671600000,0.4195097805044091,938,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000262,1049184000000,1059634800000,RED14,256,LTG,651049200000,MON,647938800000,IFR,RED14_1990_966,1990,Origin:NR,AP Approximate (to 500m),1102,46001403,0,0,1114671600000,0.423937553817334,966,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000279,1049184000000,1059634800000,GER35,1122,LTG,656146800000,MON,648025200000,IFR,GER35_1990_1004,1990,Origin:NR,AP Approximate (to 500m),1145,46001379,0,0,1114671600000,0.32567357188204893,1004,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002be,1049184000000,1059634800000,SIO44,360,LTG,653900400000,MON,649148400000,IFR,SIO44_1990_1124,1990,Origin:NR,AP Approximate (to 500m),1276,46001412,0,0,1114671600000,0.2352862717563956,1124,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d7,1049184000000,1059634800000,SIO47,550,LTG,653900400000,MON,649666800000,IFR,SIO47_1990_1164,1990,Origin:NR,AP Approximate (to 500m),1320,46001413,0,0,1114671600000,0.29612717876585115,1164,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ee,1049184000000,1059634800000,GER33,4149,LTG,653468400000,MON,647766000000,IFR,GER33_1990_1205,1990,Origin:NR,AP Approximate (to 500m),1366,46001378,0,0,1114671600000,0.32877622143239293,1205,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033b,1049184000000,1059634800000,GER51,473,LTG,653468400000,MON,649148400000,IFR,GER51_1990_1331,1990,Origin:NR,AP Approximate (to 500m),1503,46001388,0,0,1114671600000,0.40433967759833966,1331,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000343,1049184000000,1059634800000,SIO82,735,LTG,653900400000,MON,650358000000,IFR,SIO82_1990_1343,1990,Origin:NR,AP Approximate (to 500m),1516,46001416,0,0,1114671600000,0.4899817222900701,1343,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf,1049184000000,1059634800000,GER26,8600,LTG,683017200000,MON,677746800000,IFR,GER26_1991_240,1991,Origin:NR,AP Approximate (to 500m),297,46001423,0,0,1114671600000,0.29325801952397496,240,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000dc,1049184000000,1059634800000,GER98,900,LTG,685090800000,MON,681980400000,IFR,GER98_1991_288,1991,Origin:NR,AP Approximate (to 500m),354,46001435,0,0,1114671600000,0.2973627294922605,288,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000011f,1049184000000,1059634800000,GER45,1200,LTG,685090800000,MON,679561200000,IFR,GER45_1991_396,1991,Origin:NR,AP Approximate (to 500m),469,46001428,0,0,1114671600000,0.3990882041436422,396,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,1049184000000,1059634800000,GER70,200,LTG,685090800000,MON,681375600000,IFR,GER70_1991_449,1991,Origin:NR,AP Approximate (to 500m),527,46001431,0,0,1114671600000,0.40691040565689224,449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,1049184000000,1059634800000,SIO94,1510,LTG,683535600000,MON,681375600000,IFR,SIO94_1991_551,1991,Origin:NR,AP Approximate (to 500m),645,46001467,0,0,1114671600000,0.4616948448608113,551,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018a,1049184000000,1059634800000,SIO80,6975,LTG,685263600000,MON,680511600000,IFR,SIO80_1991_595,1991,Origin:NR,AP Approximate (to 500m),693,46001464,0,0,1114671600000,0.4368666587620255,595,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000203,1049184000000,1059634800000,GER25,200,LTG,679561200000,MON,677746800000,IFR,GER25_1991_791,1991,Origin:BUFFER,"GE General (to 10,000m)",912,46001422,0,0,1114671600000,0.29858728916505406,791,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000021f,1049184000000,1059634800000,MOO15,2500,LTG,682066800000,MON,677487600000,IFR,MOO15_1991_836,1991,Origin:NR,AP Approximate (to 500m),963,46001440,0,0,1114671600000,0.31097322275805095,836,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000288,1049184000000,1059634800000,RED15,41000,LTG,685004400000,MON,675500400000,IFR,RED15_1991_1027,1991,Origin:NR,AP Approximate (to 500m),1170,46001452,0,0,1114671600000,0.41470945414770743,1027,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,1049184000000,1059634800000,GER36,500,LTG,685090800000,MON,678870000000,IFR,GER36_1991_1165,1991,Origin:NR,AP Approximate (to 500m),1321,46001425,0,0,1114671600000,0.4690904713628035,1165,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e8,1049184000000,1059634800000,SIO107,375,LTG,682066800000,MON,681462000000,IFR,SIO107_1991_1197,1991,Origin:NR,AP Approximate (to 500m),1357,46001456,0,0,1114671600000,0.23644753640380584,1197,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002f5,1049184000000,1059634800000,SIO92,550,LTG,683535600000,MON,681289200000,IFR,SIO92_1991_1215,1991,Origin:NR,AP Approximate (to 500m),1376,46001466,0,0,1114671600000,0.4195876108404852,1215,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000032d,1049184000000,1059634800000,GER96,1400,LTG,686559600000,MON,681894000000,IFR,GER96_1991_1309,1991,Origin:NR,AP Approximate (to 500m),1479,46001434,0,0,1114671600000,0.34427959239233746,1309,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033a,1049184000000,1059634800000,GER35,500,LTG,683103600000,MON,678783600000,IFR,GER35_1991_1329,1991,Origin:NR,AP Approximate (to 500m),1501,46001424,0,0,1114671600000,0.45661912623133266,1329,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000362,1049184000000,1059634800000,SIO119,650,LTG,683535600000,MON,682153200000,IFR,SIO119_1991_1398,1991,Origin:NR,AP Approximate (to 500m),1575,46001458,0,0,1114671600000,0.5056778527620686,1398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000380,1049184000000,1059634800000,SIO83,4187,LTG,683535600000,MON,680684400000,IFR,SIO83_1991_1447,1991,Origin:NR,AP Approximate (to 500m),1634,46001465,0,0,1114671600000,0.38104384747313697,1447,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000387,1049184000000,1059634800000,RED83,225,LTG,685436400000,MON,682326000000,IFR,RED83_1991_1455,1991,Origin:NR,AP Approximate (to 500m),1644,46001455,0,0,1114671600000,0.518435814931662,1455,"{""type"":""MultiPoint"",""coordinates"":[]}"
