system:index,BUSINESS_E,EFFECTIVE_,FIRE_DISTU,FIRE_FINAL,FIRE_GENER,FIRE_OUT_D,FIRE_RESPO,FIRE_START,FIRE_TYPE_,Fire_ID,Fire_Year,GENERAL_CO,LOCATION_A,OBJECTID,OGF_ID,SHAPEAREA,SHAPELEN,SYSTEM_DAT,nbr10,nbr2,nbr3,nbr4,nbr5,nbr6,nbr7,nbr8,nbr9,old_f_id,preNBR,.geo
00000000000000000419,1175497200000,1175497200000,NIP428,240,LTG,1162454400000,MON,1157612400000,IFR,NIP428_2006_1646,2006,,Within 10 metres,1872,67527677,0,0,1176188400000,0.6058442159775227,0.4717223707702243,0.5193273166406371,0.4915081864263843,0.5702406994220557,0.559094884211716,0.47918509254814357,0.5393748054410572,0.5945754595947201,1646,0.5511313982866526,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000445,1175497200000,1175497200000,THU232,2858,LTG,1160982000000,MON,1157612400000,IFR,THU232_2006_1690,2006,,Within 10 metres,1919,67527660,0,0,1176188400000,0.6287714312109677,0.5194902159585582,0.5589786868423111,0.5027680952667196,0.6181397776013338,0.6243442008596511,0.49458135202911324,0.5583410565058176,0.5924054173941878,1690,0.5787051344299268,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003cf,1175497200000,1175497200000,NIP426,121,LTG,1161846000000,MON,1157612400000,IFR,NIP426_2006_1572,2006,,Within 10 metres,1787,67527704,0,0,1176188400000,0.5678418375289672,0.5047419988697994,0.520731899442866,0.46527473194752106,0.5082254970413663,0.5849378045745647,0.4852895486396497,0.5973673752081323,0.5532179783825474,1572,0.5656433292659402,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f7,1175497200000,1175497200000,NIP404,82,LTG,1160636400000,MON,1157612400000,IFR,NIP404_2006_1612,2006,,Within 10 metres,1838,67527711,0,0,1176188400000,0.5551755897465341,0.44860987114850126,0.4728023542425753,0.5075894583926983,0.49264854166393246,0.5610670173075141,0.4727989346296451,0.5931133137627868,0.49607895400857804,1612,0.5741316562727868,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000424,1175497200000,1175497200000,NIP411,811,LTG,1162368000000,FUL,1157612400000,IFR,NIP411_2006_1657,2006,,Within 10 metres,1883,67527688,0,0,1176188400000,0.572335472269808,0.499410892491528,0.4732960037874603,0.49988082636081715,0.5104529829629689,0.5515810834859208,0.4485964486353391,0.574383286029943,0.48706381234113627,1657,0.5094415802086943,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ca,1175497200000,1175497200000,NIP262,110,LTG,1160722800000,FUL,1157612400000,IFR,NIP262_2006_1567,2006,,Within 10 metres,1782,67527699,0,0,1176188400000,0.5833650451757887,0.4721597980915945,0.4858588977092647,0.5257720383850251,0.5114159363469429,,0.46337094234968623,0.6199767144934284,0.5542700953968711,1567,0.5730717961073049,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041f,1175497200000,1175497200000,THU176,68,LTG,1161327600000,FUL,1157612400000,IFR,THU176_2006_1652,2006,,Within 10 metres,1878,67527683,0,0,1176188400000,0.6184367160620209,0.5899642192065199,0.5823675462239504,0.441584533999325,0.5602814813291217,0.5476514557778709,0.46929750307733537,0.586256511039964,0.6062281882561373,1652,0.5852852318401917,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041d,1175497200000,1175497200000,THU151,43,LTG,1160636400000,FUL,1157612400000,IFR,THU151_2006_1650,2006,,Within 10 metres,1876,67527681,0,0,1176188400000,0.6051439513327385,0.6055722443225932,0.6274855758344041,0.6144744441126652,0.6449336726203119,0.6272237781211952,0.5358027062462265,0.6578731361301825,0.6400666054210489,1650,0.6237770133798612,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ef,1175497200000,1175497200000,NIP257,79,LTG,1161068400000,FUL,1157612400000,IFR,NIP257_2006_1604,2006,,Within 10 metres,1830,67527693,0,0,1176188400000,0.597325510511755,0.4403425405106709,0.5535990534584352,0.5465114042839629,0.5359863823263534,0.5912830440023183,0.5264046295302078,0.5784597349298123,0.576391711822799,1604,0.5647047643896917,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000041a,1175497200000,1175497200000,THU184,794,LTG,1161932400000,MON,1157612400000,IFR,THU184_2006_1647,2006,,Within 10 metres,1873,67527675,0,0,1176188400000,0.5547824135670582,0.4307635772750937,0.4888709583354187,0.43092646230265913,0.5371244226374718,0.44473883433368333,0.4543192144296215,0.5589941224001151,0.5398196300504838,1647,0.6068347875016096,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f0,1175497200000,1175497200000,NIP245,188,LTG,1161846000000,FUL,1157612400000,IFR,NIP245_2006_1605,2006,,Within 10 metres,1831,67527694,0,0,1176188400000,0.5681120222593126,0.49857531336901245,0.5032730704459103,0.46657521117413325,0.4831995230623858,0.5565024185562804,0.45696690409381674,0.5423620370439529,0.536066073374962,1605,0.5573758585826536,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003f6,1175497200000,1175497200000,NIP291,59,LTG,1161846000000,MON,1157612400000,IFR,NIP291_2006_1611,2006,,Within 10 metres,1837,67527710,0,0,1176188400000,0.5431648990936145,0.44288489886288035,0.5030736487652323,0.4691837137784738,0.48987858087942204,0.5451572565367283,0.44354379322314713,0.5458420682778201,0.5436685428629152,1611,0.5708688106651066,"{""type"":""MultiPoint"",""coordinates"":[]}"
